 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Colon,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk 
1,2,6,5,0.0,0.0,3,0.0,3,4,1,1,1,0.0,2,7,1,0.0,0.0,49,0.0,0.0,4,1,0.0,0.0,3,0.0,0.0,0.0,1,3,1,6,0.0,1,1,0.0,0.0,0.0,3,0.0,1,7,6,1,0.0,3,0.0,0.0,4,0.0,0.0,3,0.0,6,12,0.0,0.0,0.0,0.0,0.0,2,8,39,48,16.0,0.0,0.0,1,5,6,1,3,6,3,1,0.0,7,24,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.0
1,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,3,8,8,4.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,1,2,4,1,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,2,7,1,0.0,0.0,24,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,3,1,0.0,2,4,0.0,0.0,2,0.0,0.0,2,0.0,4,5,2,0.0,0.0,0.0,0.0,0.0,4,22,30,15.0,0.0,0.0,1,2,1,0.0,0.0,2,0.0,2,0.0,4,14,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
7,1,10,6,0.0,0.0,1,0.0,2,0.0,0.0,0.0,7,0.0,4,7,4,0.0,0.0,57,1,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1,0.0,1,9,0.0,2,0.0,0.0,0.0,0.0,2,0.0,1,10,10,2,0.0,7,0.0,0.0,5,1,0.0,2,0.0,9,19,2,0.0,4,0.0,0.0,3,17,42,53,26.5,0.0,3,4,7,13,3,2,12,0.0,1,2,4,32,0.0,0.0,0.0,0.0,0.0,5,7,0.0,0.0
4,2,3,5,0.0,0.0,1,0.0,4,0.0,0.0,1,5,0.0,3,7,2,0.0,0.0,40,0.0,0.0,3,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,1,2,4,0.0,0.0,2,0.0,0.0,2,0.0,5,17,2,0.0,1,0.0,2,1,11,36,43,21.5,0.0,0.0,0.0,6,7,2,1,7,3,0.0,3,3,26,0.0,1,5,0.0,0.0,1,7,0.0,0.0
1,3,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,2,0.0,0.0,28,0.0,0.0,1,0.0,0.0,0.0,4,3,0.0,0.0,1,0.0,7,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,5,0.0,0.0,1,4,0.0,0.0,1,0.0,0.0,2,0.0,6,7,2,0.0,1,0.0,0.0,3,6,24,29,14.5,0.0,0.0,0.0,5,8,0.0,0.0,6,0.0,0.0,0.0,2,13,0.0,2,3,0.0,0.0,0.0,2,1,0.0
0.0,1,3,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,15,1,0.0,1,0.0,0.0,0.0,3,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,2,0.0,2,3,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,2,0.0,3,2,1,0.0,0.0,0.0,0.0,0.0,3,13,15,7.5,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,2,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
1,2,1,5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,1,0.0,3,0.0,0.0,4,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,3,6,0.0,0.0,0.0,0.0,1,2,5,18,22,7.333333333333333,0.0,2,2,5,3,1,1,7,0.0,0.0,0.0,2,9,0.0,0.0,5,0.0,0.0,1,1,1,0.0
1,0.0,2,5,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,4,1,1,0.0,0.0,10,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,4,0.0,0.0,0.0,0.0,4,0.0,5,13,20,20.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,1,0.0,1,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0,1,3,9,10,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,9,11,11.0,0.0,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,1,6,3,1,0.0,2,0.0,1,0.0,0.0,0.0,3,0.0,1,6,0.0,0.0,0.0,28,2,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,5,1,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,6,2,3,0.0,2,0.0,0.0,2,4,27,28,14.0,0.0,0.0,0.0,1,7,0.0,0.0,1,0.0,2,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
1,0.0,2,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,5,7,1,0.0,0.0,0.0,2,0.0,5,18,21,10.5,0.0,0.0,2,5,1,2,1,5,0.0,0.0,0.0,1,10,3,0.0,3,3,0.0,0.0,4,0.0,0.0
0.0,1,2,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,1,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,3,9,9,9.0,0.0,1,1,0.0,1,1,0.0,2,0.0,0.0,0.0,2,6,0.0,1,1,0.0,0.0,0.0,1,2,0.0
2,0.0,0.0,4,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2,0.0,28,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,1,0.0,4,0.0,2,0.0,2,2,0.0,1,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,5,5,4,0.0,0.0,0.0,1,2,4,24,27,13.5,0.0,0.0,1,2,2,0.0,2,2,0.0,0.0,2,1,15,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0
1,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,9,12,12.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,1,6,2,0.0,6,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,2,3,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,6,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,5,0.0,0.0,3,0.0,0.0,1,0.0,5,6,2,0.0,0.0,0.0,0.0,2,4,18,20,20.0,0.0,0.0,1,0.0,3,1,0.0,3,0.0,2,0.0,1,9,1,0.0,0.0,1,0.0,3,2,0.0,0.0
0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,12,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,4,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,1,0.0,4,2,0.0,0.0,1,0.0,0.0,1,4,19,22,22.0,0.0,1,1,0.0,1,1,1,1,0.0,0.0,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,1,1,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,5,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,9,0.0,1,0.0,0.0,2,1,1,0.0,8,0.0,0.0,0.0,0.0,0.0,2,0.0,2,3,1,0.0,0.0,0.0,2,2,2,20,27,13.5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,4,9,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
1,0.0,3,1,0.0,3,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,3,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,3,3,0.0,2,0.0,0.0,1,0.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,3,15,16,16.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2,6,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0
0.0,0.0,3,1,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,12,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,0.0,1,1,0.0,0.0,1,0.0,0.0,1,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,2,14,14,14.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
0.0,3,0.0,1,0.0,0.0,4,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,23,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1,3,0.0,0.0,0.0,1,0.0,2,0.0,3,0.0,1,0.0,0.0,0.0,0.0,1,0.0,18,25,12.5,0.0,1,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,9,0.0,1,0.0,0.0,0.0,1,3,0.0,0.0
2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,9,12,6.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,1,5,1,1,0.0,0.0,1,1,1,0.0,0.0
1,0.0,3,6,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.0,16,1,0.0,3,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,4,10,2,0.0,0.0,0.0,0.0,0.0,1,16,16,8.0,0.0,1,1,8,1,1,0.0,9,3,0.0,0.0,2,5,3,1,0.0,3,0.0,1,2,1,0.0
0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,1,0.0,3,0.0,0.0,1,1,1,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,5,1,1,0.0,1,0.0,1,0.0,1,14,14,14.0,1,6,2,0.0,4,0.0,1,6,1,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0
0.0,1,0.0,2,0.0,0.0,2,0.0,2,0.0,0.0,1,0.0,0.0,1,3,1,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,5,0.0,0.0,1,0.0,0.0,1,0.0,6,2,5,0.0,3,0.0,0.0,0.0,2,18,21,21.0,0.0,0.0,1,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
0.0,2,5,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,5,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,2,9,10,10.0,0.0,0.0,1,5,1,1,0.0,5,0.0,0.0,1,0.0,6,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,1,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,3,9,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,0.0,3,2,0.0,0.0,1,0.0,1,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,19,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0,2,3,3,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,5,1,0.0,0.0,0.0,0.0,0.0,1,3,14,14,7.0,0.0,0.0,0.0,3,6,0.0,0.0,3,1,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
3,0.0,1,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,2,1,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,5,6,0.0,0.0,0.0,1,0.0,0.0,5,15,17,8.5,0.0,1,1,1,5,0.0,1,2,0.0,0.0,0.0,1,10,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0
0.0,2,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,1,8,8,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,4,3,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,3,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,3,12,13,6.5,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
3,3,7,13,0.0,0.0,1,0.0,2,0.0,0.0,0.0,2,0.0,5,5,1,0.0,0.0,39,0.0,1,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,7,0.0,1,8,4,2,0.0,5,0.0,2,2,1,0.0,8,0.0,3,2,4,0.0,0.0,0.0,0.0,2,11,32,52,6.5,0.0,0.0,4,0.0,2,0.0,0.0,3,0.0,0.0,0.0,4,24,1,0.0,0.0,0.0,1,0.0,4,2,1
4,0.0,1,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0.0,1,0.0,3,0.0,0.0,0.0,5,12,15,5.0,0.0,0.0,0.0,0.0,4,0.0,1,1,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0
1,0.0,0.0,5,0.0,0.0,1,0.0,4,3,0.0,0.0,1,0.0,2,5,2,0.0,0.0,36,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,5,0.0,1,1,8,0.0,0.0,5,0.0,0.0,3,3,8,14,6,0.0,1,0.0,0.0,2,6,28,33,11.0,0.0,1,2,8,3,1,0.0,10,1,1,0.0,4,15,0.0,1,3,0.0,0.0,1,3,0.0,0.0
2,0.0,0.0,1,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,3,2,3,0.0,1,0.0,0.0,0.0,2,14,16,16.0,0.0,1,1,1,1,1,0.0,2,0.0,1,0.0,0.0,8,0.0,1,0.0,0.0,0.0,1,3,0.0,0.0
1,1,0.0,3,0.0,0.0,3,0.0,2,0.0,0.0,1,0.0,0.0,1,7,1,0.0,0.0,26,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,5,0.0,0.0,1,3,0.0,0.0,1,0.0,0.0,2,0.0,4,10,2,0.0,2,4,0.0,1,6,25,27,13.5,0.0,0.0,0.0,2,5,0.0,0.0,5,0.0,2,1,3,15,1,1,0.0,0.0,0.0,2,3,1,0.0
2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,1,4,10,13,6.5,0.0,0.0,1,0.0,2,1,1,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,0.0,3,3,3,0.0,4,0.0,0.0,7,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,4,1,3,0.0,0.0,1,0.0,0.0,1,7,7,8,3,0.0,5,0.0,0.0,0.0,3,21,28,28.0,0.0,0.0,2,3,8,2,1,6,1,0.0,0.0,0.0,10,0.0,1,0.0,0.0,0.0,3,2,0.0,0.0
1,1,0.0,2,0.0,0.0,2,0.0,3,2,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,21,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,5,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,2,0.0,3,10,0.0,0.0,1,0.0,2,0.0,6,17,20,10.0,0.0,0.0,1,3,3,0.0,0.0,3,0.0,0.0,0.0,4,13,0.0,1,2,0.0,0.0,0.0,1,0.0,0.0
0.0,1,1,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,2,4,1,0.0,1,0.0,1,0.0,4,15,17,8.5,0.0,1,1,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,9,1,0.0,1,0.0,0.0,1,3,0.0,0.0
0.0,1,3,5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,1,3,0.0,0.0,2,1,0.0,0.0,0.0,0.0,3,0.0,0.0,2,1,0.0,0.0,0.0,0.0,1,1,14,15,5.0,0.0,1,0.0,2,0.0,0.0,0.0,5,1,0.0,0.0,1,6,1,0.0,0.0,0.0,1,3,2,0.0,0.0
3,0.0,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,6,0.0,0.0,0.0,3,0.0,0.0,1,4,10,10,10.0,0.0,1,1,0.0,7,0.0,1,1,0.0,1,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,1,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,4,1,0.0,0.0,23,1,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,7,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,5,10,3,0.0,0.0,3,0.0,1,8,19,21,21.0,0.0,1,1,7,3,1,0.0,8,0.0,0.0,1,1,14,1,0.0,0.0,0.0,1,0.0,4,0.0,0.0
1,1,4,2,1,3,1,0.0,3,0.0,0.0,1,0.0,0.0,1,5,0.0,0.0,0.0,19,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,4,0.0,0.0,1,0.0,1,4,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,3,1,1,0.0,0.0,0.0,0.0,0.0,5,21,24,24.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,1,1,2,13,0.0,2,0.0,0.0,0.0,0.0,3,0.0,3
1,0.0,0.0,1,0.0,0.0,2,0.0,2,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,19,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,1,4,0.0,0.0,0.0,6,0.0,0.0,1,0.0,0.0,1,0.0,6,1,1,0.0,0.0,0.0,0.0,2,5,17,19,19.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
