no,stop,2
numbers,im,2
wrong,guy,2
this,yes,2
yes,indeedy,2
thats,enough,2
the,view,2
out,look,2
thatll,be,2
all,last,2
yes,fran,2
fran,i,2
im,looking,2
wenus,and,2
not,happy,2
well,let,2
i,care,2
right,about,2
phoebe,hi,2
we,start,2
over,all,2
lets,not,2
that,anymore,2
your,sister,2
over,at,2
that,place,2
guys,havent,2
years,oh,2
but,ill,2
in,gym,2
in,uh,2
yes,ive,2
just,been,2
been,going,2
me,something,2
christmas,lights,2
sir,mr,2
mr,so,2
does,this,2
this,mean,2
mr,hey,2
last,week,2
week,but,2
i,slept,2
funny,and,2
reason,that,2
dont,hate,2
still,havent,2
known,you,2
money,for,2
her,go,2
go,uh,2
call,from,2
she,took,2
took,the,2
the,word,2
mr,oh,2
i,decided,2
decided,not,2
why,they,2
sir,you,2
uh,maybe,2
youre,getting,2
i,ended,2
thing,little,2
you,crazy,2
baby,hey,2
there,it,2
so,whatre,2
man,if,2
you,tried,2
that,on,2
my,birthday,2
dr,all,2
a,father,2
say,your,2
as,one,2
we,think,2
to,spell,2
yet,well,2
work,for,2
the,ones,2
why,wont,2
wont,you,2
not,were,2
be,any,2
women,in,2
ok,phoebs,2
last,minute,2
minute,lesson,2
rach,rach,2
is,giving,2
us,the,2
the,land,2
put,them,2
them,together,2
but,they,2
oh,did,2
some,other,2
alright,ill,2
me,anyway,2
out,yknow,2
still,just,2
having,this,2
things,were,2
they,wouldve,2
wouldve,happened,2
already,i,2
cant,remember,2
remember,the,2
girl,to,2
her,back,2
his,first,2
out,so,2
so,hes,2
of,having,2
you,seen,2
may,not,2
know,anything,2
very,hot,2
hot,and,2
theyre,very,2
hot,okay,2
four,hundred,2
insane,its,2
day,how,2
machine,no,2
picked,up,2
using,the,2
how,a,2
bye,oh,2
god,hey,2
hey,ive,2
of,life,2
sitting,around,2
the,past,2
few,hours,2
you,looking,2
for,i,2
you,obviously,2
got,my,2
and,is,2
helps,i,2
with,people,2
people,like,2
you,watch,2
my,phone,2
needs,to,2
danielle,hi,2
hi,its,2
me,because,2
because,uh,2
line,shes,2
back,shes,2
i,turned,2
turned,it,2
mother,of,2
sounds,good,2
ill,call,2
we,said,2
about,joey,2
a,bell,2
na,try,2
joseph,stalin,2
those,big,2
can,he,2
an,adult,2
what,ah,2
in,okay,2
know,theres,2
theres,gon,2
to,learn,2
another,reason,2
there,im,2
thanks,joey,2
joey,thats,2
well,my,2
of,weeks,2
know,phoebs,2
kinda,thing,2
thing,because,2
it,involves,2
number,and,2
problem,with,2
old,you,2
a,meeting,2
ah,well,2
do,me,2
dont,sound,2
dream,oh,2
i,doing,2
needs,a,2
people,were,2
were,my,2
know,just,2
mean,im,2
person,you,2
night,was,2
ebony,and,2
and,ivory,2
thanks,listen,2
them,on,2
my,desk,2
somebodys,gon,2
be,working,2
ross,look,2
his,baby,2
that,youll,2
youll,get,2
one,all,2
were,40,2
40,if,2
if,neither,2
neither,one,2
are,married,2
married,what,2
meant,hypothetically,2
hypothetically,no,2
uh,dear,2
this,parachute,2
parachute,is,2
a,knapsack,2
rachel,what,2
the,deal,2
your,father,2
doctor,no,2
no,reason,2
tryin,to,2
go,like,2
right,ok,2
week,you,2
this,money,2
coming,from,2
are,here,2
here,then,2
then,put,2
no,get,2
is,from,2
the,doctors,2
doctors,say,2
thats,rosss,2
well,sure,2
sure,but,2
play,it,2
a,plane,2
ross,remember,2
remember,back,2
college,when,2
carol,and,2
and,bought,2
bought,her,2
that,ridiculously,2
ridiculously,expensive,2
expensive,crystal,2
duck,f,2
f,hah,2
hah,flennin,2
in,china,2
you,shouldnt,2
shouldnt,go,2
so,howd,2
ask,that,2
that,question,2
how,little,2
little,you,2
as,it,2
it,happens,2
alright,you,2
any,fruit,2
na,stick,2
stick,with,2
all,for,2
listen,dont,2
not,yet,2
yet,so,2
we,left,2
great,time,2
anybody,know,2
just,looking,2
to,draw,2
care,what,2
thing,did,2
stupid,things,2
in,spite,2
spite,of,2
hes,gon,2
as,long,2
long,as,2
a,sec,2
joeys,tailortook,2
tailortook,advantage,2
advantage,of,2
my,inseam,2
inseam,and,2
ran,his,2
his,hand,2
hand,up,2
my,leg,2
leg,and,2
was,definite,2
definite,cupping,2
and,new,2
york,city,2
its,crazy,2
crazy,but,2
funny,about,2
question,about,2
with,julie,2
ups,and,2
way,youre,2
youre,an,2
to,mean,2
you,show,2
show,this,2
guy,what,2
youre,made,2
now,go,2
and,shell,2
back,i,2
me,janice,2
about,being,2
this,apartment,2
my,big,2
dry,cleaning,2
so,was,2
played,clarinet,2
i,played,2
was,well,2
i,sure,2
cool,i,2
weird,you,2
heckles,and,2
what,he,2
up,alone,2
sure,im,2
coming,up,2
never,find,2
if,ive,2
found,her,2
promise,me,2
married,will,2
me,over,2
over,for,2
this,ill,2
you,man,2
have,somebody,2
it,congratulations,2
a,snake,2
crazy,snake,2
snake,man,2
get,more,2
call,them,2
they,will,2
run,run,2
run,away,2
that,there,2
arent,any,2
date,tomorrow,2
work,shes,2
been,holding,2
has,an,2
head,but,2
na,let,2
let,that,2
some,nice,2
somebody,should,2
huh,yeah,2
keep,it,2
it,down,2
spanish,midgets,2
got,there,2
im,always,2
bob,here,2
you,hold,2
moment,i,2
central,perk,2
the,village,2
hoping,that,2
table,ok,2
and,alone,2
done,this,2
on,we,2
its,ross,2
ross,ill,2
later,i,2
never,get,2
girl,like,2
we,like,2
me,be,2
happy,all,2
hi,listen,2
um,i,2
jerk,i,2
had,this,2
this,weird,2
you,keep,2
im,late,2
number,was,2
number,because,2
she,thinks,2
the,uh,2
killing,me,2
us,we,2
talked,about,2
this,before,2
hootie,and,2
seem,so,2
its,six,2
my,jacket,2
sex,today,2
wow,it,2
says,it,2
you,met,2
huh,so,2
good,well,2
familiar,with,2
guys,yes,2
the,band,2
more,money,2
we,work,2
that,sometimes,2
stuff,that,2
i,not,2
there,something,2
been,worse,2
me,ok,2
lying,around,2
alright,but,2
bigger,than,2
ok,lets,2
what,and,2
one,two,2
two,two,2
show,me,2
work,its,2
its,after,2
shes,got,2
they,wont,2
my,mail,2
lift,up,2
really,ok,2
about,all,2
no,monica,2
its,sunday,2
day,ok,2
dont,mind,2
last,pound,2
pound,ok,2
be,disappointed,2
as,if,2
id,have,2
just,getting,2
bed,at,2
could,just,2
here,all,2
right,check,2
theyre,both,2
are,too,2
too,tight,2
dont,touch,2
touch,the,2
the,computer,2
a,list,2
put,their,2
guys,wan,2
or,we,2
times,you,2
know,for,2
nothing,no,2
see,see,2
its,printing,2
summer,and,2
thats,brilliant,2
her,it,2
never,would,2
her,my,2
happen,for,2
there,look,2
look,maybe,2
na,give,2
were,were,2
uh,funny,2
time,of,2
remember,my,2
be,drunk,2
who,said,2
of,time,2
time,hey,2
is,for,2
for,yeah,2
yeah,alright,2
well,so,2
youll,make,2
past,the,2
guys,its,2
turn,and,2
ok,look,2
read,yours,2
one,from,2
lovely,i,2
show,business,2
but,joey,2
could,all,2
sleep,together,2
be,ok,2
actually,good,2
we,ever,2
a,spare,2
hey,whoa,2
or,uh,2
book,that,2
well,is,2
alright,is,2
deal,yknow,2
guy,and,2
you,used,2
hey,were,2
now,huh,2
another,one,2
number,two,2
you,sleep,2
job,me,2
not,hey,2
hey,ill,2
pretend,im,2
the,bitterest,2
bitterest,man,2
room,hi,2
whoa,shes,2
pretty,oh,2
minute,there,2
were,actually,2
well,of,2
the,ducks,2
sometimes,that,2
that,happens,2
sent,me,2
all,kids,2
kids,have,2
but,in,2
its,actually,2
im,stuck,2
he,gets,2
understand,how,2
i,shouldnt,2
my,bosss,2
problem,opening,2
monkey,and,2
idea,we,2
home,thats,2
opposite,of,2
job,yeah,2
she,can,2
actually,see,2
her,living,2
mean,shes,2
a,person,2
person,i,2
not,deserve,2
one,who,2
did,when,2
i,lost,2
lost,my,2
the,toilet,2
not,allowed,2
allowed,to,2
man,for,2
yeah,wow,2
fourth,grade,2
realized,i,2
wasnt,a,2
back,then,2
had,no,2
money,oh,2
youre,cooking,2
a,steak,2
then,how,2
im,done,2
ive,met,2
ever,want,2
ahh,i,2
believe,my,2
exact,words,2
us,in,2
wear,your,2
was,wearing,2
then,uh,2
to,an,2
school,and,2
god,is,2
now,right,2
dont,ya,2
means,were,2
this,done,2
huh,where,2
alright,i,2
back,joey,2
no,she,2
took,off,2
my,clothes,2
them,out,2
wear,them,2
else,see,2
your,underpants,2
alright,look,2
the,milk,2
this,well,2
told,ya,2
ya,but,2
night,what,2
for,well,2
a,bracelet,2
now,no,2
first,but,2
but,once,2
chandler,what,2
a,vcr,2
vcr,he,2
a,set,2
set,of,2
of,golf,2
golf,clubs,2
clubs,but,2
woman,repeller,2
repeller,the,2
the,eyesore,2
eyesore,from,2
the,liberace,2
liberace,house,2
crap,oh,2
yeah,easy,2
around,sporting,2
sporting,some,2
some,reject,2
reject,from,2
the,mr,2
mr,t,2
t,collection,2
collection,i,2
fool,who,2
who,puts,2
puts,on,2
my,jewelry,2
jewelry,i,2
fool,that,2
hi,hey,2
man,we,2
marcel,marceau,2
man,look,2
thing,hey,2
say,uh,2
we,play,2
i,hated,2
hated,it,2
it,say,2
something,about,2
it,means,2
a,wank,2
hoping,we,2
promise,i,2
you,stay,2
like,they,2
the,hay,2
just,dropped,2
to,replace,2
ones,for,2
cant,no,2
much,this,2
also,know,2
about,more,2
just,jewelry,2
jewelry,its,2
were,best,2
best,buds,2
buds,thats,2
what,theyll,2
theyll,call,2
us,oh,2
they,used,2
cover,connecticut,2
ahh,so,2
many,cameras,2
cameras,are,2
actually,on,2
you,work,2
good,and,2
was,meant,2
is,mine,2
they,never,2
on,both,2
for,19,2
ok,if,2
wouldnt,have,2
up,ill,2
your,face,2
uh,it,2
guys,uh,2
of,beers,2
shes,one,2
have,time,2
joey,the,2
you,licked,2
licked,and,2
my,toothbrush,2
are,getting,2
wow,thats,2
her,name,2
the,party,2
a,kitchen,2
on,tv,2
kill,you,2
once,in,2
here,by,2
by,myself,2
fine,with,2
away,my,2
this,about,2
just,turn,2
your,uh,2
room,or,2
put,the,2
foosball,table,2
ill,play,2
play,you,2
more,times,2
well,be,2
be,over,2
so,uhh,2
hand,with,2
now,wait,2
four,years,2
him,well,2
going,crazy,2
looks,great,2
great,oh,2
call,and,2
say,hey,2
still,cant,2
believe,they,2
the,brilliance,2
brilliance,of,2
the,wind,2
had,one,2
we,first,2
together,but,2
uh,have,2
news,well,2
joey,this,2
needed,a,2
place,and,2
yeah,in,2
being,used,2
whend,you,2
your,hair,2
the,table,2
likes,to,2
makes,them,2
way,and,2
theres,another,2
right,over,2
so,whats,2
about,well,2
the,difference,2
your,eggs,2
here,anymore,2
anymore,are,2
you,took,2
hey,eddie,2
people,and,2
obviously,not,2
their,favorite,2
god,that,2
i,break,2
women,and,2
ah,hes,2
his,room,2
that,speed,2
sean,penn,2
uh,hes,2
cmon,in,2
hey,can,2
a,fish,2
ex,girlfriend,2
two,minutes,2
dropped,off,2
off,a,2
dropped,it,2
off,hey,2
at,what,2
that,cant,2
right,off,2
woke,up,2
he,thinks,2
girlfriend,and,2
as,soon,2
soon,as,2
you,smiling,2
even,a,2
night,you,2
you,doin,2
here,why,2
it,its,2
realize,that,2
now,yes,2
hear,it,2
here,look,2
last,one,2
thought,we,2
deal,i,2
your,last,2
more,watching,2
the,blue,2
leave,i,2
is,standing,2
window,holding,2
holding,a,2
a,human,2
human,head,2
me,yesterday,2
oh,sweet,2
i,help,2
met,i,2
youre,talking,2
look,are,2
bring,this,2
na,hold,2
understand,if,2
first,place,2
ever,do,2
and,just,2
just,hang,2
not,believe,2
divorced,im,2
im,such,2
nope,not,2
not,this,2
me,happy,2
breaking,up,2
no,janice,2
a,limb,2
limb,here,2
here,but,2
but,do,2
me,crazy,2
im,crazy,2
real,thing,2
around,with,2
or,that,2
then,all,2
but,after,2
anything,else,2
else,and,2
doing,so,2
giving,it,2
a,shot,2
thats,something,2
something,okay,2
god,really,2
knew,i,2
do,one,2
its,called,2
up,really,2
cause,its,2
really,old,2
know,my,2
mad,not,2
hes,calling,2
calling,to,2
obsessive,and,2
alright,fine,2
going,but,2
guy,whos,2
sitting,in,2
the,words,2
took,my,2
looks,like,2
somebody,is,2
got,nothing,2
think,youve,2
the,bad,2
bad,place,2
he,always,2
there,right,2
it,wrong,2
of,taking,2
me,hi,2
mr,i,2
mr,but,2
see,thats,2
could,never,2
never,be,2
does,anybody,2
missed,the,2
the,off,2
totally,screwed,2
over,oh,2
her,at,2
least,wait,2
are,for,2
okay,ah,2
make,that,2
that,god,2
nothing,nothing,2
they,had,2
has,sex,2
sex,and,2
good,not,2
good,uh,2
yeah,never,2
mean,they,2
ever,oh,2
with,hair,2
because,that,2
yeah,come,2
too,what,2
hi,there,2
a,nuclear,2
nuclear,holocaust,2
holocaust,im,2
last,man,2
on,earth,2
earth,would,2
something,yknow,2
what,hes,2
the,pain,2
best,thing,2
that,even,2
to,phoebe,2
a,thousand,2
could,make,2
then,joey,2
that,ripped,2
nice,you,2
we,how,2
it,opening,2
in,all,2
entertainment,center,2
it,phoebe,2
to,50,2
do,for,2
he,wanted,2
marry,this,2
this,yknow,2
get,home,2
throw,the,2
away,yknow,2
wrong,oh,2
break,im,2
already,oh,2
happened,how,2
how,were,2
you,locked,2
our,stuff,2
got,in,2
in,voluntarily,2
voluntarily,bend,2
bend,over,2
joey,was,2
years,later,2
oh,they,2
stop,calling,2
pheebs,if,2
wed,really,2
story,i,2
well,not,2
not,at,2
her,too,2
the,relationship,2
next,level,2
is,an,2
promise,ill,2
end,it,2
the,boss,2
your,office,2
thanks,okay,2
ah,ha,2
na,leave,2
back,soon,2
back,here,2
what,rachel,2
keys,to,2
them,and,2
unlock,me,2
a,totally,2
out,no,2
have,me,2
me,confused,2
be,gone,2
your,walkman,2
this,when,2
is,much,2
look,youre,2
comes,back,2
might,as,2
me,go,2
my,freedom,2
freedom,freedom,2
you,here,2
me,help,2
it,how,2
joey,rachel,2
two,hours,2
so,could,2
the,old,2
just,doesnt,2
doesnt,say,2
anymore,oh,2
ive,tried,2
taken,out,2
month,no,2
they,use,2
no,to,2
no,youll,2
else,because,2
hes,on,2
gym,hey,2
without,a,2
theyre,gon,2
now,theres,2
theres,two,2
you,joey,2
hi,no,2
ohh,shes,2
die,i,2
tell,people,2
hey,all,2
just,sitting,2
sorry,about,2
he,used,2
on,hey,2
its,on,2
on,there,2
were,up,2
the,funniest,2
ross,all,2
girlfriend,i,2
bad,person,2
person,im,2
horrible,person,2
still,love,2
really,right,2
right,in,2
come,all,2
hey,ohh,2
in,fishnet,2
reminds,me,2
me,of,2
uhh,no,2
na,grab,2
a,beer,2
since,the,2
met,her,2
every,day,2
the,easiest,2
guys,have,2
your,birthday,2
months,ago,2
call,in,2
early,edition,2
edition,of,2
favorite,book,2
book,okay,2
touch,it,2
just,went,2
joey,gets,2
great,its,2
her,birthday,2
when,do,2
is,at,2
a,pen,2
huh,you,2
night,of,2
did,what,2
will,go,2
okay,would,2
to,write,2
for,kathy,2
be,better,2
found,this,2
this,great,2
great,place,2
with,all,2
her,yeah,2
her,its,2
the,velveteen,2
velveteen,rabbit,2
book,as,2
came,out,2
howd,she,2
you,missed,2
its,bad,2
because,every,2
likes,me,2
have,seen,2
naked,i,2
but,there,2
out,huh,2
wow,so,2
didnt,work,2
with,kathy,2
kathy,is,2
got,this,2
gets,you,2
to,settle,2
a,choice,2
pick,a,2
bring,it,2
your,breasts,2
breasts,are,2
just,as,2
but,hell,2
here,any,2
any,minute,2
the,boat,2
it,got,2
that,dog,2
it,myself,2
yknow,who,2
also,has,2
has,great,2
great,hair,2
is,joey,2
yeah,man,2
yeah,yes,2
is,bad,2
heres,what,2
seeing,him,2
see,youre,2
im,starting,2
hang,on,2
sure,did,2
did,well,2
something,nice,2
im,29,2
life,are,2
think,hell,2
that,dont,2
do,why,2
uh,when,2
who,the,2
were,late,2
night,kathy,2
kathy,and,2
and,one,2
to,another,2
another,and,2
just,kissed,2
that,worse,2
her,youre,2
no,excuses,2
excuses,i,2
totally,over,2
yes,right,2
same,room,2
never,should,2
have,kissed,2
girlfriend,but,2
eight,hours,2
your,secret,2
trade,for,2
badly,oh,2
true,i,2
loved,it,2
remember,how,2
game,is,2
to,start,2
hes,really,2
about,his,2
he,only,2
he,gave,2
doing,it,2
to,trade,2
stuck,with,2
walk,into,2
going,oh,2
when,are,2
you,coming,2
ill,stop,2
friend,i,2
stay,for,2
for,them,2
them,okay,2
okay,they,2
year,what,2
right,wait,2
just,wait,2
there,has,2
something,that,2
six,hours,2
really,bad,2
air,hole,2
do,ya,2
ya,do,2
i,swear,2
were,about,2
to,cross,2
ya,are,2
to,party,2
party,no,2
her,parents,2
have,nothing,2
with,gandolf,2
work,tomorrow,2
amazing,yknow,2
there,its,2
hello,its,2
stuck,in,2
no,yknow,2
and,those,2
those,were,2
man,yeah,2
right,actually,2
some,hot,2
hot,water,2
it,have,2
not,sad,2
sad,were,2
a,reasonable,2
you,meet,2
be,great,2
great,if,2
the,trash,2
really,wanted,2
im,happy,2
ross,was,2
like,what,2
the,beginning,2
op,im,2
not,asking,2
mean,no,2
not,gay,2
not,im,2
oh,by,2
uh,a,2
stay,but,2
sure,well,2
dont,really,2
really,know,2
but,lets,2
the,50,2
really,nice,2
and,his,2
werent,looking,2
serious,i,2
for,some,2
be,thrilled,2
see,oh,2
what,pheebs,2
was,phoebes,2
sure,youre,2
meet,somebody,2
once,yeah,2
got,two,2
well,actually,2
ever,been,2
so,there,2
no,good,2
donald,trump,2
blue,blazer,2
he,he,2
and,give,2
sure,its,2
right,we,2
until,we,2
move,on,2
make,love,2
well,as,2
was,saying,2
we,share,2
a,wall,2
so,either,2
hes,great,2
or,she,2
agree,with,2
lot,yeah,2
hi,why,2
didnt,agree,2
as,she,2
was,more,2
woman,yknow,2
know,where,2
its,always,2
nice,but,2
makes,it,2
are,seven,2
seven,thats,2
it,upside,2
upside,down,2
anything,like,2
seems,to,2
becoming,a,2
check,that,2
ya,well,2
you,check,2
will,find,2
okay,ten,2
that,now,2
orange,juice,2
doing,youre,2
right,were,2
what,weve,2
we,give,2
we,win,2
dangerous,liaisons,2
fancy,fancy,2
fancy,guest,2
guest,thanks,2
room,oh,2
i,bet,2
bet,it,2
baby,i,2
all,stop,2
stop,yelling,2
yelling,in,2
are,ruining,2
ruining,moving,2
moving,day,2
day,for,2
and,okay,2
the,star,2
star,of,2
play,and,2
just,me,2
every,night,2
to,their,2
yknow,itll,2
so,wheres,2
wheres,your,2
go,no,2
and,hell,2
ha,all,2
tonight,yeah,2
but,okay,2
worry,because,2
we,also,2
also,have,2
no,chemistry,2
chemistry,between,2
heat,and,2
no,heat,2
told,us,2
youre,having,2
happen,yknow,2
night,youre,2
youre,naked,2
how,we,2
we,started,2
happy,to,2
dont,live,2
she,call,2
right,maybe,2
didnt,actually,2
guy,she,2
ross,thats,2
the,heat,2
world,and,2
had,too,2
thing,yknow,2
can,move,2
with,nick,2
man,nipples,2
hate,her,2
i,shouldve,2
had,just,2
just,called,2
stupid,fight,2
at,his,2
it,kinda,2
also,you,2
guys,here,2
here,there,2
thats,our,2
ya,hey,2
that,hello,2
bye,i,2
im,taking,2
it,tonight,2
tonight,well,2
it,starts,2
my,ass,2
paid,to,2
serious,relationship,2
hear,ya,2
but,unfortunately,2
my,company,2
im,being,2
appartement,de,2
de,monica,2
monica,et,2
et,rachel,2
yknow,uh,2
didnt,really,2
really,have,2
im,packing,2
tomorrow,im,2
im,only,2
off,her,2
okay,joey,2
me,thanks,2
then,okay,2
okay,then,2
ticket,to,2
just,need,2
na,think,2
hand,you,2
energy,source,2
and,also,2
guess,im,2
is,true,2
name,him,2
mean,well,2
well,he,2
that,something,2
something,can,2
emily,and,2
youre,crazy,2
is,emily,2
theres,never,2
first,name,2
name,i,2
can,call,2
clint,okay,2
name,am,2
clint,its,2
serious,okay,2
tomorrow,at,2
at,hey,2
my,entire,2
so,as,2
as,of,2
na,hug,2
hug,it,2
pants,santa,2
t,shirt,2
that,says,2
do,are,2
basketball,seats,2
gunther,can,2
get,two,2
cups,of,2
up,where,2
say,things,2
to,wake,2
us,up,2
as,much,2
much,as,2
do,okay,2
the,knicks,2
apartment,is,2
much,more,2
op,op,2
use,that,2
year,im,2
first,thats,2
yeah,baby,2
baby,no,2
yknow,they,2
up,open,2
sometime,because,2
you,both,2
both,have,2
apartment,and,2
night,okay,2
kidding,me,2
of,coffee,2
please,so,2
do,when,2
working,here,2
thanks,well,2
of,cups,2
im,exhausted,2
not,something,2
sleep,clinic,2
right,buddy,2
n,n,2
a,clinic,2
dinner,with,2
thats,really,2
what,yes,2
listen,in,2
agreed,to,2
ask,her,2
people,would,2
print,on,2
this,chair,2
okay,something,2
something,huge,2
something,stupid,2
just,its,2
that,without,2
again,and,2
oh,hello,2
one,we,2
my,ticket,2
out,check,2
it,says,2
as,good,2
good,as,2
awkward,its,2
married,oh,2
married,okay,2
well,good,2
im,ross,2
ross,im,2
im,too,2
the,hut,2
bachelor,party,2
the,position,2
position,of,2
open,and,2
lost,the,2
ring,youre,2
you,slept,2
might,say,2
say,its,2
said,hey,2
joey,why,2
and,had,2
your,fault,2
really,thanks,2
of,monica,2
got,your,2
your,passport,2
is,opening,2
okay,cause,2
listen,were,2
time,are,2
we,i,2
thinking,of,2
buy,that,2
anymore,all,2
the,oh,2
really,then,2
them,the,2
yourself,okay,2
okay,wait,2
any,better,2
how,im,2
just,try,2
to,relax,2
wedding,so,2
is,kind,2
married,at,2
married,in,2
monty,hall,2
guy,was,2
ross,yeah,2
are,well,2
ive,ive,2
done,that,2
ya,how,2
oh,yea,2
yea,yea,2
monica,what,2
god,no,2
did,last,2
over,tonight,2
it,couldve,2
oh,wow,2
back,home,2
rachel,yes,2
five,minutes,2
go,change,2
i,suppose,2
use,it,2
looked,everywhere,2
else,you,2
you,wouldve,2
about,30,2
30,minutes,2
find,her,2
technically,we,2
that,not,2
meant,a,2
long,hard,2
hard,day,2
day,ahh,2
ahh,no,2
thanks,no,2
no,chicken,2
chicken,bye,2
time,no,2
joey,are,2
sorry,he,2
wouldnt,leave,2
leave,he,2
he,kept,2
kept,asking,2
asking,me,2
about,chicken,2
chicken,hey,2
a,3,2
3,piece,2
piece,some,2
some,cole,2
cole,slaw,2
slaw,some,2
some,beans,2
beans,and,2
run,you,2
ross,when,2
make,out,2
be,sure,2
sure,to,2
em,i,2
caught,up,2
tomorrow,so,2
pheebs,well,2
home,and,2
central,park,2
idea,i,2
okay,pheebs,2
pheebs,we,2
we,decided,2
we,thought,2
all,go,2
whole,weekend,2
atlantic,city,2
to,kiss,2
room,i,2
the,month,2
this,this,2
too,is,2
uh,is,2
that,another,2
oh,is,2
yeah,joey,2
fine,i,2
nothing,were,2
too,so,2
oh,sure,2
sure,and,2
around,in,2
spend,more,2
to,yknow,2
should,stop,2
were,okay,2
okay,right,2
here,my,2
no,vomit,2
vomit,tux,2
think,hes,2
really,thats,2
best,youd,2
youd,ever,2
going,like,2
not,see,2
there,he,2
it,when,2
joeys,gon,2
day,we,2
your,point,2
youve,made,2
wouldnt,take,2
were,together,2
we,owe,2
leave,the,2
the,gloves,2
how,its,2
wed,have,2
thing,okay,2
want,people,2
people,to,2
on,uh,2
were,here,2
here,theres,2
high,speed,2
on,oh,2
oh,dear,2
just,lost,2
look,all,2
fine,okay,2
one,so,2
a,perfect,2
together,with,2
the,nice,2
to,10,2
geez,relax,2
terrible,i,2
yknow,the,2
this,uh,2
okay,ross,2
my,old,2
made,more,2
is,over,2
relationship,okay,2
happened,in,2
london,the,2
tell,anyone,2
anyone,was,2
was,because,2
deal,out,2
an,audition,2
audition,for,2
know,were,2
youre,on,2
get,them,2
and,make,2
happened,well,2
very,brave,2
there,there,2
there,she,2
he,thought,2
air,purifier,2
hate,this,2
but,come,2
is,ross,2
him,okay,2
kitchen,slash,2
slash,bathroom,2
be,stuck,2
people,yes,2
stuff,out,2
night,well,2
who,doesnt,2
okay,go,2
kidding,no,2
buddy,well,2
see,youve,2
very,productive,2
productive,day,2
day,dont,2
the,cowboy,2
cowboy,hat,2
hat,is,2
little,much,2
much,all,2
right,isnt,2
a,womans,2
womans,hat,2
you,aware,2
aware,that,2
the,king,2
of,bad,2
and,take,2
moved,out,2
entire,family,2
guy,you,2
yknow,for,2
and,of,2
to,long,2
tonight,right,2
too,me,2
sister,i,2
you,fat,2
fat,i,2
for,crying,2
crying,out,2
really,sorry,2
na,hear,2
that,dress,2
sorry,monica,2
me,some,2
called,me,2
me,sir,2
miss,the,2
best,part,2
it,has,2
bring,back,2
this,stupid,2
it,ill,2
later,yeah,2
alone,for,2
nice,try,2
try,look,2
just,stopped,2
stopped,talking,2
dont,stop,2
theyre,joeys,2
they,got,2
see,theyre,2
on,us,2
too,well,2
yeah,actually,2
were,taking,2
a,class,2
say,ross,2
ross,its,2
a,sandwich,2
wait,theres,2
adult,film,2
now,is,2
can,explain,2
a,sex,2
sex,addict,2
six,months,2
love,of,2
play,well,2
be,careful,2
get,our,2
back,do,2
you,even,2
the,wall,2
a,tennis,2
guys,come,2
on,lets,2
good,friend,2
paid,for,2
for,those,2
yeah,when,2
off,all,2
hey,theres,2
yeah,or,2
down,your,2
is,up,2
i,over,2
over,reacted,2
am,sorry,2
nobody,else,2
else,is,2
year,do,2
one,too,2
too,pheebs,2
that,day,2
an,interesting,2
find,it,2
wearing,leather,2
leather,pants,2
area,oh,2
laundry,huh,2
huh,is,2
new,nickname,2
too,yknow,2
shirt,is,2
i,asked,2
sir,uh,2
boss,doug,2
too,okay,2
everybody,at,2
time,when,2
we,bumped,2
into,each,2
other,at,2
fun,to,2
and,hit,2
win,the,2
laugh,at,2
deal,oh,2
okay,why,2
the,list,2
to,remember,2
times,up,2
done,to,2
worst,massages,2
truth,and,2
away,and,2
make,them,2
look,a,2
massage,thing,2
now,see,2
everything,okay,2
best,bad,2
if,anybody,2
be,you,2
and,youd,2
hey,really,2
me,anything,2
tiny,little,2
weirdest,thing,2
thing,happened,2
think,phoebe,2
phoebe,thinks,2
thinks,im,2
enough,no,2
was,all,2
my,bicep,2
the,inappropriate,2
inappropriate,and,2
pinching,okay,2
so,now,2
shes,attracted,2
break,joey,2
phoebe,knows,2
ahh,yes,2
the,messers,2
messers,become,2
the,messies,2
ill,let,2
totally,gon,2
listen,how,2
how,far,2
this,phoebe,2
look,good,2
the,bedroom,2
to,well,2
is,totally,2
totally,getting,2
of,hand,2
hand,okay,2
wants,me,2
put,lotion,2
lotion,on,2
her,look,2
backing,down,2
down,she,2
went,like,2
second,did,2
you,clean,2
clean,up,2
going,its,2
nice,well,2
sex,not,2
not,if,2
nothing,left,2
left,for,2
but,kiss,2
kiss,okay,2
win,you,2
win,i,2
monica,love,2
right,iloveher,2
iloveher,i,2
are,still,2
and,wed,2
wed,appreciate,2
if,no,2
one,told,2
him,yet,2
wow,listen,2
listen,we,2
good,run,2
it,four,2
four,five,2
months,i,2
than,most,2
most,people,2
lifetime,so,2
bye,take,2
care,bye,2
ross,knows,2
messing,around,2
around,i,2
on,joey,2
him,up,2
funny,but,2
that,supposed,2
who,lived,2
and,wanted,2
i,right,2
where,where,2
having,fun,2
please,you,2
and,marriage,2
related,to,2
this,pressure,2
monica,just,2
things,right,2
to,fix,2
fix,it,2
wheres,monica,2
its,urgent,2
she,here,2
doing,a,2
thinking,and,2
one,one,2
this,monica,2
sorry,no,2
sorry,is,2
ready,and,2
to,these,2
hole,in,2
that,door,2
okay,how,2
a,six,2
word,for,2
would,a,2
what,actually,2
can,come,2
joey,went,2
shot,by,2
a,serious,2
joe,oh,2
dream,i,2
anyway,were,2
your,dream,2
can,mean,2
because,ive,2
you,attracted,2
so,maybe,2
actually,in,2
